College Major	Realistic	Investigative	Artistic	Social	Enterprising	Conventional
product design	0.34598214285714285	0.5736607142857143	0.6517857142857143	0.5290178571428571	0.34598214285714285	0.1875
product design engineering	0.109375	0.171875	0.375	0.28125	0.265625	0.40625
product development	0.3125	0.40625	0.515625	0.375	0.375	0.4375
production	0.4166666666666667	0.6145833333333334	0.6145833333333334	0.53125	0.5833333333333334	0.2708333333333333
production design	0.09375	0.40625	0.8125	0.40625	0.09375	0.03125
production engg	0.96875	0.78125	0.3125	0.6875	0.53125	0.625
production engineering	0.3125	0.3125	0.46875	0.5	0.7604166666666666	0.5208333333333334
production engineering and managment	0.34375	0.9375	0.375	0.53125	0.34375	0.34375
production manageent in fashion industry	0.09375	0.34375	0.90625	0.65625	0.59375	0.4375
production management	0.21875	0.21875	0.3854166666666667	0.4895833333333333	0.3333333333333333	0.34375
professional	0.25	0.03125	0.5	0.8125	0.59375	0.21875
professional bachelor	0.375	0.84375	0.5625	0.71875	0.28125	0.3125
professional clinical counseling	0.1875	0.90625	0.375	0.375	0.0	0.0625
professional communication	0.0625	0.28125	0.703125	0.53125	0.34375	0.109375
professional communications	0.1875	0.265625	0.734375	0.671875	0.5625	0.296875
professional counseling	0.109375	0.5390625	0.4921875	0.69921875	0.27734375	0.2109375
professional counselor	0.4375	0.90625	0.65625	0.875	0.25	0.125
professional education	0.5	0.59375	0.875	0.84375	0.53125	0.625
professional golf management	0.59375	0.5	0.46875	0.125	0.65625	0.5625
professional services	0.0625	0.1875	0.625	0.75	0.5	0.40625
professional studies	0.078125	0.515625	0.140625	0.578125	0.3125	0.46875
professional technical writing	0.21875	0.3125	0.3125	0.125	0.34375	0.15625
professor	0.09375	0.25	0.28125	0.8125	0.6875	0.125
professtional counseling	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
programing	0.625	0.5	0.6875	0.53125	0.71875	0.90625
programmer	0.21875	0.34375	0.5625	0.5	0.65625	0.53125
programming	0.4119318181818182	0.4147727272727273	0.4943181818181818	0.45738636363636365	0.3693181818181818	0.4659090909090909
programming software	0.09375	0.1875	0.4375	0.125	0.09375	0.03125
project leadership	0.28125	0.234375	0.578125	0.53125	0.171875	0.125
project management	0.4090909090909091	0.5340909090909091	0.5142045454545454	0.5681818181818182	0.4431818181818182	0.4375
project management (2nd), fine art (1st)	0.25	0.53125	0.625	0.5625	0.15625	0.34375
project managing	0.6875	0.90625	0.40625	0.28125	0.40625	0.3125
project managment	0.59375	0.5416666666666666	0.5104166666666666	0.625	0.5520833333333334	0.4895833333333333
project mgt	0.0	0.0	0.125	0.1875	0.125	0.125
property	0.3625	0.325	0.48125	0.51875	0.49375	0.35625
property management	0.4034090909090909	0.3039772727272727	0.4914772727272727	0.6619318181818182	0.6193181818181818	0.4375
proqramer,marketing manager	0.21875	0.25	0.5	0.46875	0.625	0.5
prosthetics and orthotics	0.5625	1.0	0.84375	0.90625	0.5	0.34375
protection of enviroment	0.25	0.71875	0.46875	0.5	0.3125	0.0625
psaychology	0.75	0.53125	0.125	0.625	0.5	0.65625
pscgology	0.03125	0.21875	0.0625	0.625	0.15625	0.03125
pschology	0.28958333333333336	0.54375	0.4583333333333333	0.7645833333333333	0.34375	0.38333333333333336
pschotherapy	0.125	0.375	0.28125	0.78125	0.21875	0.46875
pscychology	0.0	0.34375	0.5625	0.625	0.53125	0.40625
pscyh	0.28125	0.75	0.6875	0.65625	0.28125	0.21875
pscyhology	0.19791666666666666	0.59375	0.453125	0.625	0.21875	0.2604166666666667
pshchology	0.5	0.3125	0.3125	0.875	0.4375	0.71875
pshychology	0.296875	0.75	0.5	0.53125	0.296875	0.296875
pshychology, business	0.5625	0.90625	0.84375	0.9375	0.8125	0.875
pshycology	0.296875	0.484375	0.515625	0.5	0.421875	0.3125
psichiatry	0.1875	0.875	0.9375	0.96875	0.25	0.09375
psichology	0.4375	0.4791666666666667	0.5520833333333334	0.6666666666666666	0.46875	0.625
psicologia	0.1597222222222222	0.47337962962962965	0.49074074074074076	0.7013888888888888	0.3912037037037037	0.32175925925925924
psicologia cognitiv	0.125	0.5	0.40625	-0.09375	-0.03125	0.25
psicología	0.03125	0.25	0.1875	0.78125	0.5	0.3125
psikologi	0.6875	0.453125	0.765625	0.625	0.6875	0.703125
psikolojik dan&#305;&#351;manl&#305;k	0.0625	0.5625	0.75	1.0	0.0625	0.1875
pssychology	0.1875	0.15625	0.171875	0.671875	0.234375	0.328125
pstchology	0.25	0.78125	0.53125	0.78125	0.1875	0.1875
psuchology	0.14583333333333334	0.4166666666666667	0.6354166666666666	0.84375	0.4166666666666667	0.3229166666666667
psy	0.3169642857142857	0.6696428571428571	0.59375	0.7142857142857143	0.47767857142857145	0.32589285714285715
psy cv hology	0.125	0.6875	0.75	0.25	0.09375	0.125
psy hology	0.0	0.4375	0.4375	0.53125	0.46875	0.0
psy,pils,prelaw	0.59375	0.84375	0.71875	0.46875	0.625	0.65625
psy/eng	0.6875	0.625	0.90625	0.375	0.375	0.28125
psybhology	0.0625	0.28125	0.5625	0.78125	0.3125	0.03125
psyc	0.140625	0.4921875	0.50390625	0.53125	0.26171875	0.203125
psych	0.18541666666666667	0.5236111111111111	0.44583333333333336	0.6486111111111111	0.29305555555555557	0.26319444444444445
psych & religion	0.15625	0.6875	0.875	0.6875	0.1875	0.03125
psych & zoology	0.34375	1.0	0.59375	0.875	0.34375	0.5625
psych and biology	0.375	0.65625	0.25	0.8125	0.3125	0.25
psych and bus undergrad, management grad	0.3125	0.625	0.4375	0.75	0.3125	0.25
psych and criminal justice	0.21875	0.6875	0.65625	0.75	0.21875	0.125
psych and education	0.375	0.875	0.8125	0.75	0.4375	0.21875
psych and english	0.25	0.59375	0.5625	0.6875	0.4375	0.375
psych and teaching	0.03125	0.75	0.375	0.5625	0.40625	0.03125
psych, education	0.65625	0.5	0.78125	0.875	0.78125	0.125
psych/criminilogy and criminal justice	0.15625	0.8125	0.09375	0.15625	0.03125	0.53125
psych/occupational therapy	0.1875	0.84375	0.65625	0.84375	0.25	0.0625
psych/sociology	0.03125	0.15625	-0.03125	0.5625	0.0625	0.0
psych; religion	0.0625	0.5	0.59375	0.625	0.15625	0.1875
psychcology	0.15625	0.46875	0.3125	0.8125	0.5	0.34375
psychgology	0.0625	0.9375	0.15625	0.46875	0.375	0.53125
psychiatric rehab	0.25	0.59375	0.65625	0.1875	0.25	0.0625
psychiatry	0.0625	0.5	0.4375	0.734375	0.1875	0.0625
psychlogy	0.2421875	0.609375	0.6796875	0.828125	0.53125	0.34375
psycho	0.203125	0.265625	0.359375	0.21875	0.171875	0.265625
psycho;ogy	0.0	0.34375	0.375	0.625	0.40625	0.3125
psychobiology	0.25	0.28125	0.09375	0.71875	0.09375	0.125
psychobiology and mba	0.4375	0.90625	0.4375	0.78125	0.5	0.1875
psychobiology-forensic science	0.28125	0.84375	0.28125	0.6875	0.34375	0.53125
psychoeducation	0.28125	0.5625	0.65625	0.59375	0.375	0.09375
psychohlgy	0.8125	0.53125	0.625	0.90625	0.46875	0.46875
psycholdogy theology comm	0.09375	0.5625	0.5	0.5625	0.125	0.0
psycholgoy	0.125	0.5	0.6875	0.6875	0.46875	0.46875
psycholgy	0.24671052631578946	0.5740131578947368	0.48848684210526316	0.6776315789473685	0.34375	0.3092105263157895
psycholgy and exercise science	0.546875	0.9375	0.546875	0.96875	0.59375	0.65625
psycholgy and film	0.15625	0.625	0.625	0.75	0.125	0.21875
psycholgy, nursing	0.125	0.53125	0.21875	0.53125	0.0	0.125
psycholigy	0.21875	0.65625	0.71875	0.65625	0.0	0.0
psycholocy	0.1875	0.34375	0.3125	0.75	0.28125	0.25
psycholofy	0.21875	0.78125	0.234375	0.4375	0.140625	0.171875
psycholog	0.171875	0.5625	0.546875	0.59375	0.359375	0.171875
psychologgy	0.4375	0.71875	0.8125	1.0	0.71875	0.875
psychological and brain sciences	0.0	0.625	0.46875	0.3125	0.125	0.125
psychological guidance	0.09375	0.59375	0.71875	0.1875	0.0625	0.125
psychological science	0.5	0.8125	0.40625	0.75	0.625	0.59375
psychological sciences	0.09375	0.34375	0.375	0.5625	0.40625	0.09375
psychologie	0.14583333333333334	0.3333333333333333	0.16666666666666666	0.53125	0.1875	0.22916666666666666
psychologoy	0.0	0.1875	0.0625	0.5625	0.28125	0.1875
psychologu	0.125	0.5546875	0.5	0.796875	0.375	0.34375
psychology	0.20365373805508713	0.5287591343451378	0.4774662731871838	0.6756921023046656	0.34725969645868465	0.30552276559865094
psychology & animal welfare	0.375	0.875	0.40625	0.84375	0.34375	0.21875
psychology & anthropology (ug), psychology (p	0.5625	0.96875	0.46875	0.5	0.0625	0.4375
psychology & art	0.40625	0.640625	0.625	0.734375	0.4375	0.34375
psychology & biology	0.71875	0.78125	0.375	0.625	0.09375	0.21875
psychology & business	0.0	0.46875	0.53125	0.8125	0.34375	0.1875
psychology & childhood education	0.09375	0.125	0.40625	0.96875	0.625	0.5
psychology & communications	0.0	0.0	0.0	0.25	0.0	0.0
psychology & criminal justice	0.020833333333333332	0.21875	0.28125	0.5833333333333334	0.3020833333333333	0.10416666666666667
psychology & criminology	0.21875	0.1875	0.53125	0.875	0.28125	0.375
psychology & dance	0.21875	0.53125	0.65625	0.75	0.28125	0.21875
psychology & economics	0.40625	0.84375	0.8125	0.71875	0.46875	0.40625
psychology & english	0.041666666666666664	0.7083333333333334	0.8229166666666666	0.7604166666666666	0.1875	0.16666666666666666
psychology & french	0.03125	0.8125	0.59375	0.65625	0.28125	0.0625
psychology & health administration	0.0625	0.65625	0.625	0.71875	0.5	0.375
psychology & human resources	0.0625	0.5625	0.53125	0.71875	0.21875	0.65625
psychology & it	0.1875	0.625	0.5	0.5	0.1875	0.0
psychology & linguistics	0.3125	0.53125	0.65625	0.828125	0.453125	0.25
psychology & music	0.15625	0.625	0.75	0.8125	0.3125	0.25
psychology & neuroscience	0.46875	0.75	0.46875	0.875	0.09375	0.3125
psychology & philosophy	0.40625	0.9375	0.5625	0.8125	0.21875	0.3125
psychology & political science	0.25	0.84375	0.28125	0.46875	0.25	0.25
psychology & politics	0.0	0.34375	0.8125	0.65625	0.625	0.25
psychology & psychophysiology	0.53125	0.96875	0.75	0.53125	0.125	0.65625
psychology & rehab counseling	0.0	0.1875	0.25	0.46875	0.0625	0.59375
psychology & religious studies	0.09375	0.78125	0.9375	0.96875	0.5625	0.09375
psychology & sociology	0.046875	0.6875	0.421875	0.640625	0.53125	0.359375
psychology & sociology - dual	0.21875	0.8125	0.84375	0.4375	0.1875	0.1875
psychology & wmn gender studies	0.1875	0.75	0.53125	0.8125	0.15625	0.0625
psychology & women gender studies	0.3125	0.9375	0.75	1.0	0.0625	0.09375
psychology (counseling)	0.1875	0.53125	0.46875	0.53125	0.34375	0.4375
psychology (industrial)	0.03125	0.25	0.6875	0.65625	0.3125	0.15625
psychology (old major) general studies (new m	0.125	0.6875	0.90625	0.5625	0.5625	0.125
psychology + philosophy + anthropology	0.4375	0.46875	0.625	0.6875	0.34375	0.21875
psychology , zoology	0.28125	0.84375	0.625	0.6875	0.4375	0.5
psychology - counseling	0.140625	0.625	0.78125	0.734375	0.1875	0.046875
psychology - undergrad	0.25	0.78125	0.5	0.78125	0.21875	0.3125
psychology / art / business	0.0	0.5625	0.6875	0.28125	0.28125	0.0625
psychology / sociology	0.0	0.125	0.28125	0.90625	0.1875	0.0
psychology /forensics	0.46875	0.53125	0.5	0.46875	0.5	0.46875
psychology and anthropology	0.1875	0.90625	0.6875	0.625	0.0625	0.34375
psychology and architecture	0.625	0.4375	0.40625	0.75	0.59375	0.625
psychology and art	0.28125	0.375	0.578125	0.6875	0.359375	0.21875
psychology and arts/design	0.59375	0.75	0.8125	0.78125	0.28125	0.46875
psychology and b-k education	0.0	0.0	0.59375	0.90625	0.0	0.0
psychology and biology	0.14375	0.525	0.5	0.83125	0.48125	0.39375
psychology and biomedical sciences	0.0	0.46875	0.0	0.46875	0.0	0.0
psychology and botany	0.1875	0.875	0.6875	0.71875	0.3125	0.1875
psychology and business	0.11363636363636363	0.5511363636363636	0.3778409090909091	0.7244318181818182	0.59375	0.36079545454545453
psychology and business management	0.234375	0.578125	0.796875	0.734375	0.640625	0.390625
psychology and chemical dependency and addict	0.0	0.3125	0.65625	0.6875	0.71875	0.125
psychology and chemistry	0.375	0.515625	0.453125	0.515625	0.28125	0.078125
psychology and child & family services	0.0625	0.4375	0.34375	0.71875	0.5	0.71875
psychology and civil engineering	0.375	0.21875	0.375	0.8125	0.4375	0.46875
psychology and clothing, textiles, and design	0.09375	0.375	0.65625	0.6875	0.09375	0.0625
psychology and communication	0.65625	0.71875	0.734375	0.8125	0.625	0.5625
psychology and communications	0.19791666666666666	0.53125	0.4583333333333333	0.6458333333333334	0.6458333333333334	0.3958333333333333
psychology and computer science	0.28125	0.734375	0.53125	0.6875	0.265625	0.234375
psychology and comuputing	0.0625	0.75	0.875	0.625	0.21875	0.0
psychology and counseling	0.13671875	0.453125	0.38671875	0.671875	0.26171875	0.28515625
psychology and counselling	0.28125	0.5078125	0.6875	0.7890625	0.5390625	0.375
psychology and creative writing	0.0625	0.40625	0.71875	0.5	0.09375	0.0
psychology and criminal justice	0.14772727272727273	0.3977272727272727	0.32954545454545453	0.59375	0.2755681818181818	0.29261363636363635
psychology and criminology	0.171875	0.546875	0.34375	0.546875	0.253125	0.2
psychology and dance & choreography	0.09375	0.6875	0.65625	0.875	0.0625	0.125
psychology and dance education	0.03125	0.75	0.78125	0.90625	0.46875	0.3125
psychology and early childhood	0.375	0.96875	0.46875	0.78125	0.875	0.59375
psychology and economics	0.1171875	0.2578125	0.5	0.734375	0.5390625	0.3515625
psychology and education	0.23177083333333334	0.59375	0.5182291666666666	0.6901041666666666	0.3932291666666667	0.3307291666666667
psychology and educational	0.5	0.84375	0.75	1.0	0.78125	0.71875
psychology and elementary education	0.14583333333333334	0.5416666666666666	0.2604166666666667	0.8333333333333334	0.5104166666666666	0.2708333333333333
psychology and emergency management	0.40625	0.5625	0.5625	0.75	0.34375	0.125
psychology and engineering	0.0	0.5	0.78125	0.65625	0.25	0.0
psychology and english	0.1840277777777778	0.5659722222222222	0.5798611111111112	0.71875	0.3854166666666667	0.3333333333333333
psychology and english language and litera	0.25	0.84375	0.5625	0.4375	0.03125	0.34375
psychology and english lit	0.15625	0.5	0.78125	0.78125	0.65625	0.03125
psychology and english literature	0.09375	0.3229166666666667	0.7291666666666666	0.5208333333333334	0.14583333333333334	0.14583333333333334
psychology and exercise science	0.40625	0.625	0.40625	0.40625	0.3125	0.46875
psychology and finance double degree	0.125	0.40625	0.59375	0.6875	0.5625	0.34375
psychology and french	0.03125	0.53125	0.59375	0.875	0.3125	0.0625
psychology and gender studies	0.53125	0.46875	0.34375	0.53125	0.1875	0.5625
psychology and guidance counseling	0.0	0.25	0.6875	0.8125	0.0625	0.25
psychology and history	0.10416666666666667	0.6875	0.5625	0.65625	0.2708333333333333	0.125
psychology and hr	0.046875	0.296875	0.3125	0.640625	0.234375	0.203125
psychology and human services	0.03125	0.265625	0.265625	0.546875	0.3125	0.25
psychology and intl govt relations	0.0	0.84375	0.53125	0.625	0.59375	0.15625
psychology and kinesiology	0.1875	0.375	0.46875	0.625	0.375	0.4375
psychology and korean language	0.28125	0.4375	0.46875	0.71875	0.59375	0.28125
psychology and linguistics	0.140625	0.421875	0.578125	0.71875	0.328125	0.1875
psychology and management	0.015625	0.734375	0.5625	0.671875	0.34375	0.109375
psychology and marketing	0.15625	0.4375	0.71875	0.59375	0.3125	0.1875
psychology and media & communications	0.0	0.03125	0.40625	0.53125	0.3125	0.15625
psychology and medicine	0.34375	0.90625	0.59375	0.34375	0.0625	0.15625
psychology and molecular biology	0.15625	0.59375	0.1875	0.53125	0.40625	0.75
psychology and music	0.1625	0.625	0.6125	0.675	0.2375	0.13125
psychology and neuroscience	0.046875	0.59375	0.3125	0.4375	0.140625	0.203125
psychology and neuroscience & mental health	0.3125	0.5	1.0	0.8125	0.53125	0.4375
psychology and nursing	0.0	0.59375	0.03125	0.609375	0.0625	0.0625
psychology and nutrition	0.203125	0.21875	0.15625	0.609375	0.59375	0.25
psychology and p.e.	0.0625	0.71875	0.375	0.65625	0.46875	0.03125
psychology and philosophy	0.08333333333333333	0.7083333333333334	0.46875	0.65625	0.16666666666666666	0.28125
psychology and philosophy (double major)	0.25	0.4375	0.59375	0.625	0.28125	0.125
psychology and political science	0.15625	0.296875	0.3125	0.671875	0.484375	0.421875
psychology and pre med	0.21875	0.71875	0.40625	0.625	0.4375	0.375
psychology and public health	0.203125	0.53125	0.375	0.75	0.234375	0.40625
psychology and religious studies	0.140625	0.328125	0.703125	0.828125	0.515625	0.046875
psychology and science	0.0	0.5625	0.375	0.5	0.125	0.0625
psychology and social behavior	0.296875	0.53125	0.6875	0.78125	0.515625	0.5625
psychology and social work	0.10625	0.575	0.36875	0.69375	0.2625	0.16875
psychology and social work double major	0.28125	0.65625	0.9375	1.0	0.78125	0.25
psychology and sociology	0.23660714285714285	0.5461309523809523	0.49404761904761907	0.6369047619047619	0.34375	0.38244047619047616
psychology and spanish	0.0546875	0.3046875	0.421875	0.5546875	0.2734375	0.3125
psychology and sports science	0.0625	0.4375	0.46875	0.71875	0.5625	0.53125
psychology and strategic communications	0.4375	0.4375	0.65625	0.65625	0.375	0.375
psychology and strategic human resourcea	0.21875	0.53125	0.3125	0.625	0.46875	0.375
psychology and systems analysis	0.53125	0.78125	0.25	0.71875	0.59375	0.375
psychology and teaching	0.3125	0.4375	0.25	0.5	0.21875	0.40625
psychology and theatre	0.03125	0.59375	0.90625	0.90625	0.375	0.21875
psychology and theology	0.390625	0.609375	0.59375	0.578125	0.328125	0.328125
psychology and women studies	0.0	0.28125	0.34375	0.9375	0.375	0.53125
psychology and zoology	0.25	0.9375	0.25	0.9375	0.28125	0.1875
psychology art	0.21875	0.40625	0.625	0.46875	0.375	0.375
psychology ba, counseling, ma	0.3125	0.21875	0.40625	0.875	0.625	0.1875
psychology behavioral sciences	0.4375	0.71875	0.375	0.625	0.25	0.0625
psychology biology	0.4166666666666667	0.8125	0.5416666666666666	0.6041666666666666	0.3958333333333333	0.4895833333333333
psychology business	0.234375	0.5625	0.734375	0.765625	0.484375	0.296875
psychology education	0.0	0.0	0.1875	0.28125	0.15625	0.1875
psychology english	0.22916666666666666	0.2708333333333333	0.7604166666666666	0.78125	0.6770833333333334	0.3020833333333333
psychology for undergrad, higher ed for grad	0.09375	0.71875	0.46875	0.5625	0.21875	0.1875
psychology honours	0.0	0.75	0.5	0.96875	0.3125	0.5
psychology justice studies	0.0625	0.1875	0.03125	0.71875	0.21875	0.53125
psychology masters	0.0625	0.3125	0.15625	0.625	0.15625	0.1875
psychology mental health counseling	0.09375	0.59375	0.0	0.71875	0.3125	0.53125
psychology of fashion	0.28125	0.28125	0.3125	0.53125	0.65625	0.34375
psychology or marine biology	0.3125	0.9375	0.78125	0.90625	0.4375	0.34375
psychology philosophie english	0.46875	0.96875	0.625	0.78125	0.34375	0.40625
psychology pre-ot	0.6875	0.53125	0.4375	0.78125	0.4375	0.34375
psychology religion	0.0	0.4375	0.59375	0.875	0.53125	0.09375
psychology school counseling	0.28125	0.25	0.71875	0.6875	0.53125	0.0625
psychology social worker	0.0	0.25	0.0	0.625	0.125	0.0
psychology sociology	0.25	0.890625	0.484375	0.71875	0.453125	0.34375
psychology teaching	0.078125	0.453125	0.359375	0.609375	0.109375	0.078125
psychology with criminology	0.3125	0.59375	0.15625	0.65625	0.25	0.28125
psychology with hrd	0.125	0.1875	0.625	0.8125	0.09375	0.25
psychology with management	0.0	0.5625	0.90625	0.46875	0.65625	0.0
psychology with minor s.w.	0.1875	0.53125	0.4375	0.8125	0.78125	0.3125
psychology with neuropsychology	0.03125	0.9375	0.71875	0.625	0.28125	0.125
psychology with neuroscience	0.25	0.875	0.3125	0.53125	0.5	0.46875
psychology(ba) rehabilitation counseling (ma)	0.59375	0.9375	0.0625	0.03125	0.15625	0.375
psychology(ba), sociology (ba) mental health	0.0625	0.6875	0.25	0.6875	0.0	0.0
psychology,  sociology	0.875	0.8125	0.6875	0.375	0.125	1.0
psychology, accounting	0.25	0.34375	0.46875	0.65625	0.46875	0.4375
psychology, acupuncture	0.25	0.875	0.34375	0.53125	0.15625	0.25
psychology, addiction counseling, human servi	0.4375	0.6875	0.78125	0.90625	0.8125	0.875
psychology, addictions counseling	0.0	0.125	0.0625	0.4375	0.375	0.1875
psychology, anthropology	0.03125	0.8333333333333334	0.6145833333333334	0.7083333333333334	0.21875	0.3541666666666667
psychology, anthropology, criminology	0.21875	0.78125	0.75	0.6875	0.1875	0.09375
psychology, applied design, consumer & advert	0.03125	0.0625	0.34375	0.1875	0.09375	0.0
psychology, art	0.25	0.4375	0.625	0.46875	0.03125	0.0625
psychology, ba; nonprofit management, mpa	0.0	0.21875	0.5625	0.59375	0.0625	0.0625
psychology, ballet pedagogy	0.0	0.3125	0.625	0.59375	0.0625	0.0
psychology, biochem	0.21875	0.4375	0.84375	0.25	0.3125	0.0
psychology, biochemistry	0.0625	0.84375	0.4375	0.78125	0.03125	0.28125
psychology, biology	0.15625	0.78125	0.5520833333333334	0.65625	0.25	0.3020833333333333
psychology, biology, and philosophy	0.1875	0.8125	0.4375	0.875	0.25	0.25
psychology, biology, public health	0.28125	0.28125	0.0	0.15625	0.125	0.15625
psychology, business	0.046875	0.328125	0.234375	0.609375	0.46875	0.265625
psychology, business management, sport manage	0.5	0.59375	0.3125	0.34375	0.34375	0.75
psychology, business, counseling	0.09375	0.625	0.40625	0.4375	0.40625	0.25
psychology, ceramics	0.03125	0.5	0.59375	0.875	0.1875	0.0
psychology, chemistry	0.53125	0.859375	0.703125	0.796875	0.5625	0.734375
psychology, clinical health counseling	0.8125	1.0	0.875	0.9375	0.71875	0.625
psychology, clinical mental health counseling	0.03125	0.34375	0.4375	0.53125	0.21875	0.46875
psychology, cognitive science, bioethics	0.1875	0.65625	0.6875	0.78125	0.5625	0.125
psychology, communication	0.0	0.34375	0.375	0.5	0.0	0.03125
psychology, communications	0.28125	0.4375	0.78125	0.8125	0.34375	0.40625
psychology, computer information systems	0.28125	0.5625	0.6875	0.5625	0.21875	0.3125
psychology, computer science	0.875	0.78125	0.46875	0.65625	0.28125	0.46875
psychology, corporate finance, public adminis	0.0625	0.5	0.21875	0.875	0.4375	0.5625
psychology, counseling	0.15625	0.375	0.4	0.6625	0.225	0.24375
psychology, counseling, teaching	0.03125	0.59375	0.84375	0.8125	0.28125	0.34375
psychology, creative writing	0.15625	0.625	0.8125	0.65625	0.0625	0.03125
psychology, criminal behaviors	0.15625	0.53125	0.0625	0.0	0.0625	0.09375
psychology, criminal justice	0.15625	0.59375	0.5625	0.75	0.09375	0.2604166666666667
psychology, criminal justice, clinical mental	0.28125	0.71875	0.28125	0.8125	0.5	0.84375
psychology, criminology	0.234375	0.609375	0.40625	0.65625	0.125	0.25
psychology, criminology, counseling	0.0	0.8125	0.40625	0.625	0.25	0.0625
psychology, criminology, music, education	0.03125	0.09375	0.40625	0.59375	0.0625	0.0
psychology, criminology, sociology	0.6875	0.5	0.34375	0.71875	0.40625	0.28125
psychology, culinary	0.40625	0.5625	0.75	0.8125	0.21875	0.21875
psychology, culinary arts	0.0	0.40625	0.0625	0.3125	0.125	0.0625
psychology, directing film	0.1875	0.65625	0.625	0.25	0.1875	0.03125
psychology, economics	0.46875	0.4166666666666667	0.3541666666666667	0.7708333333333334	0.4479166666666667	0.3541666666666667
psychology, economics, service design	0.53125	0.96875	0.9375	0.625	0.84375	0.34375
psychology, education	0.10416666666666667	0.515625	0.5208333333333334	0.78125	0.3333333333333333	0.28125
psychology, education, and social work	0.25	0.46875	0.625	0.875	0.5	0.53125
psychology, education, business	0.28125	0.46875	0.25	0.625	0.4375	0.65625
psychology, english	0.15625	0.4875	0.64375	0.6875	0.29375	0.1875
psychology, english literature, social work	0.0	0.65625	0.625	0.9375	0.4375	0.0
psychology, english mft	0.0	0.34375	0.46875	0.4375	0.1875	0.125
psychology, english, and judaic studies (how	0.21875	0.4375	0.90625	0.65625	0.25	0.09375
psychology, english, anthropology	0.65625	0.75	0.65625	0.59375	0.46875	0.71875
psychology, english, college counseling and s	0.15625	0.46875	0.34375	0.8125	0.21875	0.03125
psychology, english, teaching	0.28125	0.71875	0.5	0.71875	0.59375	0.53125
psychology, ergonomics, business administrati	0.25	0.59375	0.6875	0.4375	0.375	0.25
psychology, film and media studies	0.3125	0.5	0.5	0.625	0.21875	0.1875
psychology, french	0.15625	0.53125	0.359375	0.671875	0.265625	0.171875
psychology, french, art history, archeology	0.0625	0.125	0.625	0.6875	0.6875	0.125
psychology, german	0.25	0.78125	0.5625	0.5625	0.0	0.125
psychology, guidance counseling	0.375	0.71875	0.6875	0.625	0.53125	0.53125
psychology, guidance counselor	0.375	0.765625	0.515625	0.65625	0.3125	0.53125
psychology, human services	0.21875	0.34375	0.25	0.75	0.5625	0.75
psychology, japanese	0.46875	0.28125	0.375	0.1875	0.53125	0.46875
psychology, journalism and english literature	0.4375	1.0	0.96875	0.65625	0.3125	0.0
psychology, journalism, or english	0.25	0.5	0.78125	0.875	0.625	0.28125
psychology, language, politics	0.09375	0.0	0.03125	0.625	0.09375	0.0625
psychology, law & classics	0.3125	0.96875	0.78125	0.4375	0.125	0.4375
psychology, linguistics	0.2708333333333333	0.6979166666666666	0.71875	0.7708333333333334	0.17708333333333334	0.20833333333333334
psychology, linguistics and music	0.25	0.4375	0.5625	0.65625	0.5	0.4375
psychology, linguistics, counselling, educati	0.125	0.4375	0.625	0.84375	0.25	0.15625
psychology, management	0.5625	0.53125	0.9375	0.8125	0.65625	0.5625
psychology, marketing	0.09375	0.71875	0.65625	0.6875	0.375	0.21875
psychology, marketing, finance	0.15625	0.34375	0.40625	0.78125	0.4375	0.21875
psychology, mba	0.6875	0.75	0.9375	0.0625	0.1875	0.34375
psychology, media stuides	0.0	0.3125	0.625	0.78125	0.1875	0.1875
psychology, mindfulness	0.03125	0.75	0.3125	0.625	0.1875	0.0625
psychology, modern languages	0.0625	0.0	0.40625	0.125	0.0	0.0
psychology, music	0.21875	0.5104166666666666	0.7708333333333334	0.8125	0.3854166666666667	0.3125
psychology, music, education	0.28125	0.5	0.71875	0.75	0.5625	0.34375
psychology, neuroscience	0.5	0.8125	0.6875	0.71875	0.46875	0.25
psychology, nursing	0.265625	0.71875	0.6875	0.734375	0.234375	0.125
psychology, nursing, public health edu	0.375	0.6875	0.65625	0.875	0.34375	0.53125
psychology, occupational therapy	0.09375	0.65625	0.28125	0.6875	0.3125	0.0
psychology, organizational	0.25	0.9375	0.625	0.71875	0.375	0.3125
psychology, philosophy	0.046875	0.65625	0.75	0.671875	0.265625	0.140625
psychology, philsophy	0.03125	0.4375	0.34375	0.59375	0.15625	0.1875
psychology, physical therapy	0.28125	0.59375	0.375	0.59375	0.15625	0.34375
psychology, political science	0.3515625	0.3671875	0.609375	0.671875	0.609375	0.515625
psychology, portuguese, linguistics	0.15625	0.875	0.75	0.6875	0.0	0.03125
psychology, pre dental	0.21875	1.0	0.28125	0.90625	0.34375	0.25
psychology, primary education & business	0.34375	0.8125	0.46875	0.875	0.625	0.59375
psychology, public policy	0.21875	0.71875	0.65625	0.84375	0.5625	0.53125
psychology, religion	0.0	0.5625	0.15625	0.84375	0.3125	0.25
psychology, religion, counseling	0.375	0.6875	0.40625	0.78125	0.34375	0.40625
psychology, religious studies, education	0.15625	0.34375	0.4375	0.4375	0.1875	0.09375
psychology, socialogy	0.71875	0.75	0.59375	0.84375	0.5625	0.625
psychology, sociologoy	0.34375	0.40625	0.375	0.65625	0.4375	0.46875
psychology, sociology	0.1875	0.5416666666666666	0.3854166666666667	0.7604166666666666	0.4375	0.46875
