Realistic	Investigative	Artisitc	Social	Enterprising	Conventional	College Major
0.25	0.59375	0.5	0.65625	0.5	0.375	Hospitality
0.09375	0.46875	0.34375	0.5625	0.6875	0.40625	Sociology
0.40625	0.3125	0.59375	0.6875	0.28125	0.1875	Education
0.6875	0.6875	0.5625	0.59375	0.0625	0.78125	Materials Engineering
0.5	0.5	0.3125	0.5625	0.625	0.625	english
0.375	0.53125	0.6875	0.8125	0.65625	0.28125	Marketing Management
0.28125	0.40625	0.46875	0.40625	0.15625	0.5625	Business administration
0.09375	0.03125	0.28125	0.4375	0.15625	0.375	Adult Education & Romance Languages
0.0	0.0	0.34375	0.375	0.0	0.0	education
0.125	0.34375	0.15625	0.59375	0.4375	0.5625	public administration
0.0	0.1875	0.5	0.40625	0.125	0.0	Media
0.46875	0.59375	0.53125	0.65625	0.4375	0.8125	French
0.09375	0.96875	0.875	0.65625	0.21875	0.0	Philosophy
0.28125	0.4375	0.53125	0.71875	0.59375	0.125	Visual Information Design
0.03125	0.375	0.34375	0.65625	0.375	0.0	Psychology
0.375	0.65625	0.03125	0.78125	0.5625	0.65625	Psychology
0.1875	0.78125	0.875	0.6875	0.34375	0.09375	Spanish
0.40625	0.8125	0.59375	0.875	0.59375	0.625	Business 
0.4375	0.4375	0.375	0.625	0.65625	0.65625	Publishing 
0.3125	0.78125	0.6875	0.90625	0.75	0.28125	Psychology
0.09375	0.75	0.5625	0.71875	0.375	0.09375	Criminal justice 
0.46875	0.5625	0.09375	0.15625	0.0	0.1875	Psychology
0.0	0.0625	-0.03125	0.84375	0.15625	0.5	Rehabilitation Services
0.1875	0.3125	0.6875	0.65625	0.46875	0.1875	Economics
0.0	0.25	0.09375	0.5	0.0625	0.21875	Education
0.15625	0.65625	0.9375	0.75	0.59375	0.03125	product design
0.90625	0.21875	0.03125	0.53125	0.59375	0.6875	welding
0.0	0.1875	0.34375	0.34375	0.15625	0.0	art history
0.0625	0.125	0.25	0.3125	0.5	0.5	Marketing
0.1875	0.3125	0.53125	0.96875	0.46875	0.3125	Early childhood Education
0.46875	0.78125	0.78125	0.9375	0.15625	0.0	Psychology
0.0	0.4375	0.3125	0.875	0.1875	0.4375	Education
0.09375	0.28125	0.78125	0.5	0.71875	0.40625	Graphic Design
0.125	0.21875	0.3125	0.6875	0.375	0.1875	Public relations
0.3125	0.96875	0.34375	0.28125	0.46875	0.75	Biomedical Sciences
0.0	0.21875	0.15625	0.6875	0.5	0.3125	College Student Affairs
0.125	0.0625	0.375	0.65625	0.65625	0.96875	Family Life
0.40625	0.8125	0.8125	0.5625	0.46875	0.625	industrial design
0.03125	0.28125	0.0625	0.78125	0.1875	0.09375	Family Services
0.125	0.4375	0.5	0.71875	0.34375	0.3125	Sociology
0.125	0.78125	0.84375	0.6875	0.4375	0.125	Audio engineering
0.03125	0.40625	0.75	0.8125	0.46875	0.375	Human Nutrition
0.40625	0.4375	0.9375	0.59375	0.46875	0.5	political science
0.5625	0.6875	0.34375	0.625	0.4375	0.15625	Ux
0.34375	0.46875	0.625	0.53125	0.375	0.375	Business marketing
0.28125	0.8125	0.78125	0.6875	0.59375	0.1875	Biology
0.46875	0.6875	0.625	0.96875	0.40625	0.8125	Agribusiness Management
0.0	0.78125	0.875	0.8125	0.40625	0.0625	English-Creative Writing
0.15625	0.4375	0.625	0.5	0.3125	0.21875	Communications
0.0	0.125	0.625	0.34375	0.1875	0.0625	Art history
0.34375	0.25	0.71875	0.5625	0.6875	0.5	Business Management
0.03125	0.09375	0.15625	0.3125	0.46875	0.0625	Corporate communications
0.25	0.78125	0.5625	0.78125	0.5	0.53125	community counseling
0.0	0.53125	0.6875	0.6875	0.0	0.0	General education
0.40625	0.71875	0.5625	0.90625	0.71875	0.40625	Psychology
0.09375	0.6875	0.21875	0.71875	0.15625	0.25	Chemistry
0.125	0.1875	0.65625	0.75	0.34375	0.375	Occupational Therapy
0.21875	0.28125	0.375	0.875	0.59375	1.0	Accounting
0.1875	0.0625	0.1875	0.5625	0.625	0.625	Finance 
0.1875	0.28125	0.5625	0.375	0.53125	0.375	Marketing
0.375	0.5625	0.6875	0.84375	0.59375	0.5	Early childhood education
0.375	0.59375	0.65625	0.65625	0.71875	0.53125	Business
0.0	0.09375	0.3125	0.78125	0.28125	0.0	Education, French
0.125	0.125	0.3125	0.84375	0.0625	0.21875	Psychology
0.28125	0.71875	0.71875	0.59375	0.40625	0.34375	Humanities
0.3125	0.25	0.59375	0.625	0.65625	0.53125	Management of Communication 
0.15625	0.15625	0.125	0.5625	0.65625	0.5625	Women & Gender Studies
0.0625	0.375	0.375	0.6875	0.5625	0.59375	Accounting, Finance, Economics
0.5	0.59375	0.125	0.03125	0.21875	0.53125	political economy
0.0	0.5	0.1875	0.75	0.625	0.375	Psychology
0.0	0.125	0.5625	0.78125	0.59375	0.09375	English
0.28125	0.40625	0.46875	0.6875	0.65625	0.53125	business
0.46875	0.46875	0.53125	0.40625	0.4375	0.53125	engineering
0.53125	0.46875	0.53125	0.75	0.59375	0.75	electronic engineering
0.21875	0.6875	0.59375	0.53125	0.65625	0.28125	English 
0.34375	0.375	0.78125	0.6875	0.5	0.40625	management
0.1875	0.21875	0.78125	0.625	0.28125	0.125	Psychology
0.09375	0.4375	0.5	0.125	0.03125	0.03125	Computer Science
0.5625	0.90625	0.9375	0.5625	0.28125	0.53125	sociolinguistics
0.375	0.125	0.4375	0.65625	0.65625	0.375	accounting
0.0	0.5625	0.90625	0.15625	0.03125	0.0	Philosophy
0.3125	0.71875	0.625	0.59375	0.4375	0.40625	Biology
0.34375	0.90625	0.78125	0.59375	0.8125	0.09375	Marketing
0.34375	0.6875	0.59375	0.9375	0.375	0.4375	Politics and history
0.59375	0.5	0.40625	0.4375	0.625	0.90625	business management
0.1875	0.1875	0.5	0.28125	0.625	0.25	business
0.03125	0.3125	0.9375	0.5625	0.34375	0.09375	music
0.1875	0.4375	0.90625	0.46875	0.4375	0.1875	design
0.25	0.625	0.8125	0.53125	0.15625	0.0625	Theatrology
0.0	0.625	0.15625	0.59375	0.0625	0.0625	Biology
0.0625	0.46875	0.75	0.65625	0.25	0.15625	Education 
0.4375	0.75	0.6875	0.8125	0.40625	0.4375	FILIPINO
0.34375	0.96875	0.6875	0.8125	0.5625	0.78125	Nursing
0.28125	0.3125	0.40625	0.21875	0.34375	0.03125	Interior design
0.875	0.53125	0.78125	0.65625	0.53125	0.53125	education
0.09375	0.40625	0.59375	0.46875	0.40625	0.375	Business
0.34375	0.53125	0.40625	0.53125	0.25	0.375	psychology
0.21875	0.375	0.25	0.6875	0.53125	0.59375	Human resource management
0.15625	0.90625	0.5625	0.40625	0.34375	0.21875	Veterinary Medicine
0.125	0.1875	0.03125	0.34375	0.15625	0.4375	Software Engineering
0.125	0.5	0.6875	0.8125	0.3125	0.0	BECE
0.03125	0.28125	0.84375	0.65625	0.21875	0.09375	Business
0.1875	0.875	0.0	0.4375	0.0	0.15625	Natural science
0.25	0.59375	0.65625	0.65625	0.78125	0.1875	business administration
0.0625	0.21875	0.71875	0.625	0.40625	0.09375	Education
0.03125	0.625	0.28125	0.21875	0.15625	0.0	grahic design
0.09375	0.9375	0.84375	0.34375	0.25	0.125	Biology
0.28125	0.25	0.1875	0.5	0.5	0.5	criminalogy
0.28125	0.65625	0.40625	0.40625	0.15625	0.03125	Psychology
0.0	0.28125	0.0625	0.3125	0.0625	0.09375	International Relations
0.34375	0.6875	0.65625	0.625	0.34375	0.125	yes
0.0625	0.65625	0.4375	0.53125	0.09375	0.28125	Communication Sciences and Disorders
0.34375	0.5625	0.28125	0.8125	0.375	0.4375	Criminal Justice
0.21875	0.375	0.65625	0.5625	0.46875	0.1875	Teaching
0.46875	0.875	0.40625	0.15625	0.34375	0.5625	nursing
0.15625	0.8125	0.9375	0.40625	0.46875	0.21875	Architecture 
0.59375	0.78125	0.53125	0.28125	0.6875	0.71875	Medicine
0.375	0.8125	0.875	0.6875	0.28125	0.15625	Political science
0.0	0.78125	0.8125	0.625	0.40625	0.25	Business
0.3125	0.6875	0.75	0.65625	0.4375	0.625	Criminal Justice
0.125	0.5625	0.3125	0.5625	0.15625	0.46875	Web Technology
0.09375	0.6875	0.40625	0.71875	0.1875	0.15625	chemical engineering 
0.375	0.59375	0.34375	0.625	0.375	0.46875	Special education
0.0	0.03125	-0.03125	0.53125	0.21875	0.03125	Education
0.375	0.8125	0.71875	0.5625	0.5	0.15625	psychology
0.125	0.5	0.21875	0.59375	0.40625	0.71875	Legal
0.25	0.78125	0.59375	0.75	0.6875	0.375	French
0.0	0.1875	0.25	0.40625	0.0	0.125	political science
0.0	0.59375	0.125	0.53125	0.28125	0.1875	Science
0.03125	0.40625	0.75	0.90625	0.4375	0.15625	Communication Sciences and Disorders
0.625	0.40625	0.625	0.46875	0.875	0.65625	business management
0.65625	0.375	0.46875	0.46875	0.78125	0.4375	Business
0.125	0.40625	0.5625	0.8125	0.75	0.1875	Computer Networking
0.125	0.375	0.5625	0.59375	0.375	0.5	psychology
0.375	0.375	0.8125	0.6875	0.6875	0.09375	Human Ecology 
0.53125	1.0	0.6875	0.78125	0.125	0.03125	Chemistry
0.0	0.0625	0.15625	0.03125	0.3125	0.25	Economics
0.34375	0.71875	0.78125	0.46875	0.40625	0.1875	Journalism 
0.25	0.8125	0.90625	0.8125	0.375	0.25	Social Anthropology
0.15625	0.28125	0.46875	0.53125	0.375	0.3125	Creative multimedia
0.28125	0.15625	0.9375	0.4375	0.625	0.28125	Culinary arts
0.21875	0.21875	0.59375	0.28125	0.84375	0.3125	business
0.1875	0.25	0.5	0.875	0.84375	0.71875	Administrative Science
0.09375	0.46875	0.84375	0.1875	0.4375	0.15625	architecture
0.28125	0.21875	0.59375	0.8125	0.8125	0.375	Education
0.46875	0.59375	0.40625	0.75	0.46875	0.4375	Biochemistry
0.53125	0.40625	0.40625	0.4375	0.625	0.5625	Business Administration
0.40625	0.5	0.75	0.78125	0.3125	0.15625	liberal rts
0.21875	0.28125	0.625	0.65625	0.65625	0.28125	Business Administration
0.3125	0.40625	0.625	0.375	0.4375	0.5625	 business
0.5	0.96875	0.9375	1.0	0.875	0.6875	Education
0.28125	0.5	0.375	0.6875	0.5	0.46875	psychology
0.0	0.0	0.75	0.78125	0.75	0.15625	psychology
0.28125	0.8125	0.78125	0.5625	0.53125	0.15625	commerce & HR
0.125	0.15625	0.875	0.03125	0.0	0.0	CHEMICAL ENGINEERING
0.0	0.59375	0.15625	1.0	0.375	0.03125	Psychology
0.4375	0.625	0.53125	0.46875	0.3125	0.46875	political science
0.40625	0.40625	0.71875	0.59375	0.84375	0.71875	Business
0.15625	0.5	0.59375	0.40625	0.5625	0.28125	business
0.25	0.75	0.71875	0.75	0.3125	0.40625	guidance counceling
0.0	0.03125	0.96875	0.5	0.625	0.28125	Marketing
0.03125	0.40625	0.5	0.625	0.1875	0.25	Communication Studies
0.3125	0.40625	0.125	0.59375	0.4375	0.6875	Science
0.78125	0.84375	0.96875	0.96875	0.5625	0.90625	communication/ psychology
0.28125	0.375	0.3125	0.96875	0.3125	0.1875	Guidance and counselling
0.40625	0.21875	0.1875	0.375	0.40625	0.40625	HR
0.03125	0.59375	0.125	0.34375	0.0	0.09375	veterinarian
0.4375	0.34375	0.59375	0.75	0.28125	0.25	counseling
0.46875	0.65625	0.625	0.9375	0.5	0.03125	Psychology
0.125	0.78125	0.875	0.65625	0.40625	0.125	English
0.0625	0.53125	0.34375	0.9375	0.46875	0.28125	Health and Physcial Edu
0.6875	0.6875	0.21875	0.3125	0.1875	0.53125	Bioscience 
0.34375	0.78125	0.71875	0.84375	0.34375	0.28125	Investigative Forensics
0.0	0.125	0.53125	0.59375	0.3125	0.21875	archicture
0.53125	0.84375	0.59375	0.5	0.46875	0.34375	civil engineering
0.3125	0.25	0.15625	0.8125	1.0	0.9375	International Business
0.46875	0.6875	0.59375	0.5	0.125	0.34375	Philosophy
0.0	0.375	0.71875	0.5	0.15625	0.03125	Economics
0.28125	0.34375	0.15625	0.375	0.5	0.5	Business
0.03125	0.125	0.3125	0.40625	0.625	0.25	cinema
0.5	0.8125	0.53125	0.4375	0.03125	0.5	Chemistry
0.21875	0.6875	0.53125	0.65625	0.375	0.25	Occupational Therapy
0.09375	0.375	0.28125	0.5625	0.15625	-0.03125	General Studies
0.0625	0.46875	0.625	0.9375	0.4375	0.46875	Journalism
0.71875	0.90625	0.375	0.6875	0.03125	0.53125	Math education
0.09375	0.5	0.6875	0.5	0.5625	0.21875	Industrial Engineering
0.28125	0.46875	0.46875	0.59375	0.5625	0.78125	business administration 
0.15625	0.78125	0.40625	0.6875	0.25	0.0625	Counseling
0.375	0.5	0.5	0.875	0.625	0.53125	English
0.5	0.96875	0.75	0.46875	0.625	0.3125	Veterinary medicine
0.0625	0.53125	0.625	0.875	0.5	0.15625	counseling
0.1875	0.4375	0.8125	0.75	0.4375	0.09375	International Development
0.0	0.03125	0.53125	0.625	0.0	0.09375	bachelor in education
0.5625	0.71875	0.59375	0.5625	0.34375	0.34375	marketing
0.0	0.09375	0.125	0.59375	0.125	0.0	teACHING
0.375	0.53125	0.53125	0.3125	0.4375	0.46875	Pharmacy
0.0625	0.28125	0.0	0.65625	0.09375	0.09375	General Education
0.3125	0.375	0.5625	0.75	0.25	0.25	Philosophy
0.1875	0.09375	0.3125	0.25	0.15625	0.21875	mathematics
0.25	0.25	0.1875	0.6875	0.75	0.65625	Sociology
0.1875	0.84375	0.46875	0.8125	0.4375	0.21875	psychology
0.40625	0.5625	0.625	0.25	0.15625	0.0625	History
0.625	0.90625	0.90625	0.9375	0.71875	0.59375	Education
0.125	0.125	0.9375	0.78125	0.5625	0.375	chemical engineering
0.4375	0.53125	0.625	0.71875	0.59375	0.75	liberal arts
0.59375	0.75	0.71875	0.53125	0.53125	0.59375	Management 
0.4375	0.65625	0.40625	0.5625	0.28125	0.375	psychology
0.71875	1.0	0.4375	0.5625	0.375	0.65625	Agronomy
0.34375	0.28125	0.40625	0.75	0.875	0.90625	General Studies
0.5625	0.53125	0.875	0.9375	0.59375	0.4375	English - focus on Film and Media, Anthropolo
0.03125	0.59375	0.5	0.25	0.0	0.0	Visual Art
0.65625	0.75	0.90625	0.71875	0.375	0.375	languages
0.25	0.6875	1.0	0.75	0.15625	0.15625	Psychology
0.0	0.28125	0.21875	0.625	0.4375	0.15625	psychology
0.25	0.34375	0.6875	0.71875	0.375	0.4375	Pastoral Ministry
0.375	0.8125	0.5625	0.59375	0.21875	0.46875	Psychology
0.1875	0.78125	0.1875	0.5	0.375	0.25	Biomedical science
0.28125	0.34375	0.15625	0.4375	0.25	0.53125	sociology
0.46875	0.28125	0.5	0.53125	0.375	0.34375	technology management
0.71875	0.125	0.625	0.78125	0.4375	0.8125	MANAGEMENT
0.09375	0.15625	0.5625	0.84375	0.5625	0.375	Political Science
0.0	0.125	0.0	0.59375	0.03125	0.0	human services
0.5625	0.625	0.625	0.5	0.5	0.125	Counseling
0.3125	0.78125	0.3125	0.8125	0.34375	0.40625	counseling
0.875	0.34375	0.6875	0.96875	0.53125	0.21875	Human Services
0.21875	0.5	0.40625	0.875	0.59375	0.53125	psychology
0.375	0.625	0.375	0.625	0.4375	0.46875	Business
0.125	0.625	0.75	0.5	0.125	0.0	counseling
0.0	0.4375	0.8125	0.28125	0.03125	0.0	Communication
0.40625	0.34375	0.78125	0.65625	0.625	0.28125	Music
0.65625	0.46875	0.34375	0.71875	0.5	0.5	Management
0.59375	0.46875	0.1875	0.46875	0.09375	0.21875	Mechanical Engineering
0.0	0.1875	0.84375	0.59375	0.375	0.125	Marketing
0.375	0.375	0.1875	0.71875	0.21875	0.4375	Psychology
0.1875	0.1875	0.59375	0.5625	0.46875	0.34375	communications
0.0625	0.3125	0.25	1.0	0.8125	0.0625	Health Service Management
0.5	0.96875	0.8125	0.9375	0.5	0.6875	Biology
0.5	0.28125	0.0625	1.0	0.5625	0.71875	Management
0.03125	0.78125	0.75	0.875	0.53125	0.03125	French
0.5	0.875	0.6875	0.875	0.6875	0.8125	MANAGEMENT
0.46875	0.4375	0.5	0.625	0.53125	0.53125	engineering
0.59375	0.25	0.15625	1.0	0.6875	0.90625	Management
0.375	0.8125	0.75	1.0	0.625	0.9375	management
0.4375	0.6875	0.5625	0.59375	0.40625	0.4375	Chemistry
0.75	0.9375	0.875	0.8125	0.4375	0.5625	civil engineering
0.28125	0.375	0.5	0.96875	0.46875	0.25	counselling
0.125	0.21875	0.28125	0.78125	0.375	0.0	Conselling
0.0	0.125	0.25	0.625	1.0	0.0	Business
0.03125	0.09375	0.34375	0.71875	0.65625	0.40625	Psychology
0.3125	0.125	0.15625	0.78125	0.59375	0.65625	Finance
0.4375	0.65625	0.65625	0.875	0.75	0.5625	physiology
0.1875	0.9375	0.6875	0.84375	0.28125	0.03125	History
0.25	0.96875	0.59375	0.625	0.21875	0.125	Nursing
0.5	0.5	0.5	0.5	0.5	0.5	business adminstration
0.125	0.1875	0.03125	0.8125	0.625	0.3125	psychology
0.625	0.53125	0.46875	0.15625	0.0625	0.6875	law
0.28125	0.1875	0.4375	0.53125	0.90625	0.53125	Marketing
0.5	0.4375	0.21875	0.75	0.84375	0.875	counseling
0.21875	0.46875	0.65625	0.4375	0.78125	0.34375	marketing
0.9375	0.9375	0.96875	0.96875	0.96875	0.9375	management
0.125	0.34375	0.1875	0.59375	0.6875	0.625	Business
0.0625	0.03125	0.34375	0.53125	0.53125	0.8125	Business
0.21875	0.8125	0.75	0.1875	0.25	0.40625	Psychology
0.15625	0.5	0.4375	0.8125	0.34375	0.34375	History
0.0	0.0	0.0	0.0	0.1875	0.09375	MBA
0.4375	0.625	0.28125	0.65625	0.25	0.28125	Education
0.0625	0.46875	0.65625	0.90625	0.65625	0.625	Psychology, Political Science
0.03125	0.71875	0.5625	1.0	0.4375	0.28125	Special education
0.5625	0.46875	0.59375	0.59375	0.5625	0.5625	Marketing & Management
0.09375	0.40625	0.625	0.65625	0.53125	0.1875	nursing
0.46875	0.4375	0.25	0.71875	0.65625	0.625	Chemical engineering, materials science
0.40625	0.75	0.40625	0.625	0.1875	0.3125	Biology
0.03125	0.4375	0.25	0.375	0.28125	0.46875	Russian studies
0.65625	0.15625	0.53125	0.71875	0.25	0.65625	psychology
0.0	0.4375	0.71875	0.375	0.1875	0.0	journalism
0.21875	0.4375	0.59375	0.78125	0.28125	0.3125	Information Technology
0.0625	0.625	0.65625	0.21875	0.5	0.03125	economics
0.0	0.0	0.75	1.0	0.65625	0.25	Political Science
0.0625	0.125	0.5625	0.21875	0.0	0.03125	Graphic Design
0.25	0.53125	0.53125	0.9375	0.5625	0.625	psychology
0.03125	0.46875	0.15625	0.71875	0.25	0.25	Psychology
0.53125	0.8125	0.3125	0.59375	0.1875	0.09375	actuarial science
0.09375	0.09375	0.0625	0.78125	0.1875	0.09375	Psychology
0.03125	0.25	0.59375	0.34375	0.09375	0.0	English,  art history 
0.0625	0.625	0.8125	0.875	0.75	0.375	business
0.375	0.625	0.4375	0.625	0.25	0.46875	Psychology
0.0625	0.6875	0.5625	0.8125	0.71875	0.375	psychology 
0.625	0.65625	0.90625	0.40625	0.3125	0.3125	Film/video production
0.28125	0.34375	0.21875	0.46875	0.78125	0.5	economy
0.5625	0.625	0.65625	0.21875	0.0	0.28125	Computer Science
0.375	0.78125	0.3125	0.5	0.34375	0.65625	Psychology
0.1875	0.21875	0.21875	0.1875	0.3125	0.03125	Information Communication and Technology
0.03125	0.625	0.46875	0.25	0.09375	0.125	Psychology
0.375	0.34375	0.59375	0.6875	0.65625	0.4375	International Business
0.75	0.71875	0.6875	0.71875	0.75	0.75	psychology
0.375	0.90625	0.125	0.59375	0.0625	0.125	English
0.03125	0.34375	0.6875	0.90625	0.21875	0.3125	Fine Arts
0.0625	0.34375	0.625	0.65625	0.53125	0.1875	History
0.1875	0.4375	0.96875	0.875	0.375	0.3125	Music Education
0.0625	0.5	0.25	0.625	0.125	0.5625	Psychology
0.53125	0.5	0.5625	0.71875	0.5	0.71875	Business Administration
0.0625	0.21875	0.25	0.90625	0.125	0.25	Psychology
0.15625	0.9375	0.8125	0.875	0.625	0.59375	psychology
0.25	0.5	0.53125	0.5	0.96875	0.78125	HUMAN RESOURCE MANAGEMENT
0.15625	0.65625	0.46875	0.21875	0.28125	0.71875	Human Resources
0.15625	0.6875	0.6875	0.6875	0.34375	0.09375	management
0.125	0.25	0.46875	0.78125	0.4375	0.21875	career guidance and counseling
0.78125	0.75	0.4375	0.9375	0.5625	0.78125	marine transprotation
0.25	0.84375	0.65625	0.9375	0.5	0.5	psychology
0.0	0.125	0.40625	0.3125	0.09375	0.0	art
0.0625	0.46875	0.40625	0.75	0.34375	0.71875	Education
0.53125	0.34375	0.5	0.8125	0.46875	0.53125	English
0.4375	0.4375	0.625	0.71875	0.25	0.15625	Business
0.0	0.59375	0.9375	0.5	0.40625	0.0625	business
0.09375	0.78125	0.46875	0.375	0.71875	0.71875	nursing
0.15625	0.5625	0.3125	0.53125	0.15625	0.28125	psychology
0.25	0.6875	0.375	0.96875	0.46875	0.1875	Deaf Education
0.625	0.875	0.625	0.875	0.78125	0.25	psychology
0.28125	0.75	0.75	0.625	0.4375	0.375	Psychology
0.125	0.125	0.25	0.90625	0.46875	1.0	Accounting
0.0	0.34375	0.25	0.3125	0.0625	0.15625	Speech Lang Pathology
0.28125	0.4375	0.4375	0.78125	0.59375	0.53125	Psychology
0.5625	0.4375	0.25	0.65625	0.40625	0.5	Electrical Engineering
0.75	0.6875	0.5625	0.71875	0.65625	0.4375	Engineering
0.21875	0.71875	0.46875	0.75	0.3125	0.15625	Psychology
0.3125	0.46875	0.375	0.875	0.25	0.1875	Education
0.0	0.09375	0.34375	0.71875	0.34375	0.4375	counseling
0.0	0.75	0.0625	0.65625	0.1875	0.28125	Nursing 
0.3125	0.65625	0.59375	0.875	0.75	0.53125	psychology
0.4375	0.375	0.15625	0.5625	0.4375	0.90625	COMPUTER
0.625	0.875	0.90625	0.96875	0.71875	0.65625	communication 
0.65625	0.625	0.625	0.53125	0.34375	0.6875	education
0.125	0.65625	0.75	1.0	0.09375	0.0625	English
0.65625	0.5	0.34375	0.65625	0.65625	0.8125	Psychology
0.1875	0.625	0.53125	0.65625	0.28125	0.3125	business
0.4375	0.5625	0.625	0.71875	0.75	0.46875	Human resources management
0.15625	0.5625	0.71875	0.5625	0.375	0.1875	Human Resource Management
0.09375	0.71875	0.15625	0.65625	0.03125	0.25	Medical Laboratory Science
0.0625	0.375	0.625	0.75	0.28125	0.1875	Business 
0.59375	0.53125	0.96875	0.96875	0.53125	0.53125	Economy
0.125	0.65625	0.5625	0.6875	0.375	0.0625	Sociology
0.21875	0.25	0.03125	0.3125	0.875	0.71875	accounting
0.46875	0.625	0.59375	0.4375	0.21875	0.46875	Mechanical Engineering
0.0	0.4375	0.1875	0.8125	0.5	0.28125	psychology
0.375	0.71875	0.6875	0.90625	0.65625	0.40625	dance
0.5	0.46875	0.5	0.625	0.3125	0.5	engineering
0.3125	0.65625	0.65625	0.21875	0.34375	0.28125	Modern European Languages
0.0	0.4375	0.21875	0.40625	0.46875	0.46875	Pharmacy
0.15625	0.53125	0.75	0.5625	0.34375	0.0625	English
0.34375	0.40625	0.59375	0.5625	0.6875	0.6875	Marketing
0.3125	0.5625	0.40625	0.375	0.3125	0.40625	psychology
0.46875	0.375	0.46875	0.8125	0.375	0.375	civil
0.15625	0.15625	0.5625	0.3125	0.65625	0.34375	marketing 
0.40625	0.3125	0.40625	0.6875	0.78125	0.8125	business
0.15625	0.625	0.46875	0.875	0.5625	0.0625	Business
0.1875	0.0625	0.09375	0.4375	0.25	0.4375	Economics
0.125	0.5625	0.21875	0.53125	0.21875	0.375	Criminology
0.34375	0.3125	0.15625	0.28125	0.4375	0.34375	Marketing
0.15625	0.75	0.875	0.5625	0.4375	0.25	Biomedical Science
0.71875	0.84375	0.59375	1.0	0.65625	0.75	mechanical engineering
0.125	0.53125	0.90625	0.53125	0.34375	0.03125	arts
0.4375	0.5625	0.84375	0.59375	0.5	0.40625	Aerospace Engineering
0.09375	0.4375	0.90625	0.84375	0.71875	0.3125	Communication and media studies
0.21875	0.71875	0.375	0.6875	0.5	0.28125	agronomy
0.09375	0.0	0.125	0.21875	0.375	0.375	psychology
0.5	0.5	0.5625	0.59375	0.5625	0.53125	Management
0.59375	0.5	0.21875	0.78125	0.59375	0.90625	Sports Management
0.1875	0.0	0.0625	0.25	0.40625	0.125	Computer Science
0.0	0.25	0.0625	0.375	0.0	0.0	psychology
0.1875	0.71875	0.75	0.53125	0.15625	0.0	web design
0.1875	0.125	0.46875	0.5	0.5	0.15625	Business
0.03125	0.125	0.53125	0.71875	0.3125	0.25	psychology
0.6875	0.375	0.21875	0.28125	0.71875	0.71875	Computer Network and Security
0.125	0.84375	0.34375	0.5625	0.21875	0.5625	biology
0.4375	0.21875	0.59375	0.3125	0.25	0.03125	psychology
0.9375	1.0	0.1875	0.3125	0.5	0.5	Aeronautical Engineering
1.0	1.0	1.0	1.0	1.0	1.0	civil engineering
0.4375	0.40625	0.5625	0.8125	0.5	0.625	sociology
0.59375	0.78125	0.78125	0.78125	0.4375	0.375	Psychology
0.4375	0.53125	0.65625	0.5	0.09375	0.90625	English
0.03125	0.59375	0.5625	0.40625	0.71875	0.21875	Law
0.0625	0.40625	0.5625	0.59375	0.375	0.53125	Anthropology
0.46875	0.8125	0.53125	0.3125	0.28125	0.3125	VETERINARY
0.625	0.5625	0.40625	0.53125	0.59375	0.28125	Nursing
0.21875	0.21875	0.6875	0.8125	0.53125	0.25	Marketing
0.09375	0.46875	0.0	0.09375	0.0	0.46875	Economics
0.4375	0.625	0.78125	0.90625	0.40625	0.3125	Psychology
0.34375	0.21875	0.1875	0.375	0.25	0.65625	Business
0.4375	0.75	0.71875	0.96875	0.5	0.34375	psychology
0.15625	0.96875	0.5625	0.78125	0.8125	0.28125	Business Management
0.0625	0.125	0.96875	0.875	0.625	0.28125	education
0.15625	0.53125	0.46875	0.78125	0.25	0.28125	Psychology
0.0	0.25	0.09375	0.75	0.1875	0.0625	Psychology
0.53125	0.65625	0.3125	0.8125	0.5625	0.59375	Education
